KEY	KEY_ALT	GBIF	SRANK	RANK	SCI_NAME	ACC_NAME	OEN_NAME	HEN_NAME	AUTHOR	CLASS	MARINE	TERRESTIC	FRESHWATER	PROGRAM	GROUP	ARTIFCIAL	STATUS	BDY_LEN	BDY_SPAN	LNK_GBIF	LNK_IUCN	LNK_ITIS	LNK_WIKI	LNK_WORMS
EURING:13120	GBIF:2493052	2493052	S	SPECIES	Phylloscopus trochilus	Phylloscopus trochilus	Willow Warbler	Willow Warbler	(Linnaeus, 1758)	Aves	FALSE	TRUE	FALSE	Terrestrial 	Warbler	FALSE	LEAST-CONCERN, VULNERABLE	10.5-11.5	16-22	https://www.gbif.org/species/2493052	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22715240	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=179841	http://en.wikipedia.org/wiki/Willow_warbler	http://www.marinespecies.org/aphia.php?p=taxdetails&id=558579
EURING:13129	GBIF:2493047	2493047	G	GENUS	Phylloscopus	Phylloscopus	unidentified Warbler	Willow Warblers	F.Boie, 1826	Aves	FALSE	TRUE	FALSE	Terrestrial 	Warbler	TRUE	NOT-EVALUATED			https://www.gbif.org/species/2493047	NA	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=179840	http://en.wikipedia.org/wiki/Leaf_warbler	http://www.marinespecies.org/aphia.php?p=taxdetails&id=558577
EURING:13140	GBIF:2484596	2484596	S	SPECIES	Regulus regulus	Regulus regulus	Goldcrest	Goldcrest	(Linnaeus, 1758)	Aves	FALSE	TRUE	FALSE	Terrestrial 	Goldcrest	FALSE	LEAST-CONCERN, VULNERABLE	9	14	https://www.gbif.org/species/2484596	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22734997	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=562698	http://en.wikipedia.org/wiki/Goldcrest	http://www.marinespecies.org/aphia.php?p=taxdetails&id=558583
EURING:13350	GBIF:2492576	2492576	S	SPECIES	Muscicapa striata	Muscicapa striata	Spotted Flycatcher	Spotted Flycatcher	(Pallas, 1764)	Aves	FALSE	TRUE	FALSE	Terrestrial 	Flycatcher	FALSE	LEAST-CONCERN, NEAR-THREATENED	14	23-25	https://www.gbif.org/species/2492576	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22709192	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=561250	http://en.wikipedia.org/wiki/Spotted_flycatcher	http://www.marinespecies.org/aphia.php?p=taxdetails&id=558563
EURING:13490	GBIF:2492606	2492606	S	SPECIES	Ficedula hypoleuca	Ficedula hypoleuca	Pied Flycatcher	European Pied Flycatcher	(Pallas, 1764)	Aves	FALSE	FALSE	FALSE	Terrestrial 	Flycatcher	FALSE	LEAST-CONCERN, NEAR-THREATENED, VULNERABLE	13	21-24	https://www.gbif.org/species/2492606	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22709308	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=560081	http://en.wikipedia.org/wiki/European_pied_flycatcher	NA
EURING:14370	GBIF:7341662	7341662	S	**NONE**	Aegithalos caudatus caudatus	**NONE**	Long-tailed Tit	**NONE**		**NONE**	FALSE	FALSE	FALSE	Terrestrial 	Tit	FALSE		14	16-19	https://www.gbif.org/species/7341662		https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=919150		
EURING:14620	GBIF:2487879	2487879	S	SPECIES	Parus caeruleus	Cyanistes caeruleus	Blue Tit	Blue Tit	(Linnaeus, 1758)	Aves	FALSE	FALSE	FALSE	Terrestrial 	Tit	FALSE	LEAST-CONCERN	12	18	https://www.gbif.org/species/2487879	https://apiv3.iucnredlist.org/api/v3/taxonredirect/103761667	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=559612	http://en.wikipedia.org/wiki/Eurasian_blue_tit	NA
EURING:14640	GBIF:9705453	9705453	S	SPECIES	Parus major	Parus major	Great Tit	Great Tit	Linnaeus, 1758	Aves	FALSE	TRUE	FALSE	Terrestrial 	Tit	FALSE	LEAST-CONCERN	14	24	https://www.gbif.org/species/9705453	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22735990	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=561864	http://en.wikipedia.org/wiki/Great_tit	http://www.marinespecies.org/aphia.php?p=taxdetails&id=558568
EURING:14610	GBIF:2487871	2487871	S	SPECIES	Parus ater	Periparus ater	Coal Tit	Coal Tit	(Linnaeus, 1758)	Aves	FALSE	FALSE	FALSE	Terrestrial 	Tit	FALSE	LEAST-CONCERN	11.5	17-21	https://www.gbif.org/species/2487871	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22735965	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=561927	http://en.wikipedia.org/wiki/Coal_tit	NA
EURING:15150	GBIF:7745240	7745240	S	SPECIES	Lanius collurio	Lanius collurio	Red-backed Shrike	Red-backed Shrike	Linnaeus, 1758	Aves	FALSE	FALSE	FALSE	Terrestrial 	Shrike	FALSE	LEAST-CONCERN, CRITICALLY-ENDANGERED, ENDANGERED	17	24-27	https://www.gbif.org/species/7745240	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22705001	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=560720	http://en.wikipedia.org/wiki/Red-backed_shrike	NA
EURING:15190	GBIF:2492854	2492854	S	SPECIES	Lanius minor	Lanius minor	Lesser Grey Shrike	Lesser Grey Shrike	Gmelin, 1788	Aves	FALSE	FALSE	FALSE	Terrestrial 	Shrike	FALSE	LEAST-CONCERN, NOT-EVALUATED	20	34	https://www.gbif.org/species/2492854	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22705038	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=560728	http://en.wikipedia.org/wiki/Lesser_grey_shrike	NA
EURING:15200	GBIF:9444556	9444556	S	SPECIES	Lanius excubitor	Lanius excubitor	Great Grey Shrike	Great Grey Shrike	Linnaeus, 1758	Aves	FALSE	FALSE	FALSE	Terrestrial 	Shrike	FALSE	CRITICALLY-ENDANGERED, LEAST-CONCERN	24	32	https://www.gbif.org/species/9444556	https://apiv3.iucnredlist.org/api/v3/taxonredirect/103718932	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=178511	http://en.wikipedia.org/wiki/Great_grey_shrike	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1484468
EURING:15230	GBIF:2492867	2492867	S	SPECIES	Lanius senator	Lanius senator	Woodchat Shrike	Woodchat Shrike	Linnaeus, 1758	Aves	FALSE	FALSE	FALSE	Terrestrial 	Shrike	FALSE	LEAST-CONCERN, NEAR-THREATENED, NOT-EVALUATED	18	27	https://www.gbif.org/species/2492867	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22705095	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=560732	http://en.wikipedia.org/wiki/Woodchat_shrike	NA
EURING:15249	GBIF:2483315	2483315	G	GENUS	Lanius	Lanius	unidentified shrike	Shrikes	Linnaeus, 1758	Aves	FALSE	FALSE	FALSE	Terrestrial 	Shrike	TRUE	NOT-EVALUATED			https://www.gbif.org/species/2483315	NA	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=178510	http://en.wikipedia.org/wiki/Lanius	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1484315
EURING:15490	GBIF:5229490	5229490	S	SPECIES	Pica pica	Pica pica	Eurasian Magpie	Eurasian Magpie	(Linnaeus, 1758)	Aves	FALSE	TRUE	FALSE	Terrestrial 	Corvid	FALSE	LEAST-CONCERN	44-46	52-60	https://www.gbif.org/species/5229490	https://apiv3.iucnredlist.org/api/v3/taxonredirect/103727048	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=179720	http://en.wikipedia.org/wiki/Eurasian_magpie	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1458156
EURING:15590	GBIF:2482552	2482552	S	SPECIES	Pyrrhocorax pyrrhocorax	Pyrrhocorax pyrrhocorax	Red-billed Chough	Red-billed Chough	(Linnaeus, 1758)	Aves	FALSE	FALSE	FALSE	Terrestrial 	Corvid	FALSE	LEAST-CONCERN, NOT-EVALUATED	39-40	73-90	https://www.gbif.org/species/2482552	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22705916	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=562653	http://en.wikipedia.org/wiki/Red-billed_chough	NA
EURING:15600	GBIF:6100954	6100954	S	SPECIES	Corvus monedula	Coloeus monedula	Eurasian Jackdaw	Western Jackdaw	(Linnaeus, 1758)	Aves	FALSE	TRUE	FALSE	Terrestrial 	Corvid	FALSE	LEAST-CONCERN	34	70	https://www.gbif.org/species/6100954	NA	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=916629	http://en.wikipedia.org/wiki/Western_jackdaw	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1461962
EURING:15630	GBIF:2482513	2482513	S	SPECIES	Corvus frugilegus	Corvus frugilegus	Rook	Rook	Linnaeus, 1758	Aves	FALSE	TRUE	FALSE	Terrestrial 	Corvid	FALSE	LEAST-CONCERN	44-46	81-99	https://www.gbif.org/species/2482513	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22705983	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=179738	http://en.wikipedia.org/wiki/Rook_%28bird%29	http://www.marinespecies.org/aphia.php?p=taxdetails&id=558547
EURING:15671	GBIF:9409796	9409796	S	SPECIES	Corvus corone	Corvus corone	Carrion Crow	Carrion Crow	Linnaeus, 1758	Aves	FALSE	FALSE	FALSE	Terrestrial 	Corvid	FALSE	LEAST-CONCERN, NEAR-THREATENED	45-47	93-104	https://www.gbif.org/species/9409796	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22706016	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=559494	http://en.wikipedia.org/wiki/Carrion_crow	http://www.marinespecies.org/aphia.php?p=taxdetails&id=232057
EURING:15673	GBIF:6937459	6937459	S	SPECIES	Corvus corone cornix	Brueelia uncinosa	Hooded Crow	**NONE**	(Burmeister, 1838)	Insecta	FALSE	TRUE	FALSE	Terrestrial 	Corvid	FALSE	character(0)	45-47	93-104	https://www.gbif.org/species/6937459	NA	NA	NA	NA
EURING:15720	GBIF:2482492	2482492	S	SPECIES	Corvus corax	Corvus corax	Common Raven	Common Raven	Linnaeus, 1758	Aves	FALSE	TRUE	FALSE	Terrestrial 	Corvid	FALSE	LEAST-CONCERN, NOT-EVALUATED	60-68	120-150	https://www.gbif.org/species/2482492	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22706068	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=179725	http://en.wikipedia.org/wiki/Common_raven	http://www.marinespecies.org/aphia.php?p=taxdetails&id=159389
EURING:15749	GBIF:2482468	2482468	G	GENUS	Corvus	Corvus	unidentified corvid sp.	Crows	Linnaeus, 1758	Aves	FALSE	TRUE	FALSE	Terrestrial 	Corvid	TRUE	NOT-EVALUATED			https://www.gbif.org/species/2482468	NA	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=179724	http://en.wikipedia.org/wiki/Corvus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=159387
EURING:15820	GBIF:9809229	9809229	S	SPECIES	Sturnus vulgaris	Sturnus vulgaris	Common Starling	Common Starling	Linnaeus, 1758	Aves	FALSE	TRUE	FALSE	Terrestrial 	Starling	FALSE	LEAST-CONCERN, VULNERABLE, NEAR-THREATENED	21	37-42	https://www.gbif.org/species/9809229	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22710886	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=179637	http://en.wikipedia.org/wiki/Common_starling	http://www.marinespecies.org/aphia.php?p=taxdetails&id=558591
EURING:15840	GBIF:5845386	5845386	S	SPECIES	Sturnus roseus	Pastor roseus	Rosy Starling	Rosy Starling	(Linnaeus, 1758)	Aves	FALSE	TRUE	FALSE	Terrestrial 	Starling	FALSE	LEAST-CONCERN, NOT-EVALUATED	22	38	https://www.gbif.org/species/5845386	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22710881	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=915888	http://en.wikipedia.org/wiki/Rosy_starling	NA
EURING:16360	GBIF:2494422	2494422	S	SPECIES	Fringilla coelebs	Fringilla coelebs	Chaffinch	Common Chaffinch	Linnaeus, 1758	Aves	FALSE	TRUE	FALSE	Terrestrial 	Finch	FALSE	LEAST-CONCERN	14.5	24.5-28.5	https://www.gbif.org/species/2494422	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22720030	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=179168	http://en.wikipedia.org/wiki/Common_chaffinch	http://www.marinespecies.org/aphia.php?p=taxdetails&id=558558
EURING:16380	GBIF:2494441	2494441	S	SPECIES	Fringilla montifringilla	Fringilla montifringilla	Brambling	Brambling	Linnaeus, 1758	Aves	FALSE	TRUE	FALSE	Terrestrial 	Finch	FALSE	LEAST-CONCERN, NOT-EVALUATED	14	25-26	https://www.gbif.org/species/2494441	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22720041	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=179167	http://en.wikipedia.org/wiki/Brambling	http://www.marinespecies.org/aphia.php?p=taxdetails&id=558559
EURING:16400	GBIF:2494200	2494200	S	SPECIES	Serinus serinus	Serinus serinus	European Serin	European Serin	(Linnaeus, 1766)	Aves	FALSE	FALSE	FALSE	Terrestrial 	Finch	FALSE	LEAST-CONCERN, VULNERABLE, CRITICALLY-ENDANGERED, DATA-DEFICIENT	11   12	18-20	https://www.gbif.org/species/2494200	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22720049	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=562967	http://en.wikipedia.org/wiki/European_serin	NA
EURING:16490	GBIF:5845582	5845582	S	SPECIES	Carduelis chloris	Chloris chloris	European Greenfinch	European Greenfinch	(Linnaeus, 1758)	Aves	FALSE	TRUE	FALSE	Terrestrial 	Finch	FALSE	LEAST-CONCERN, ENDANGERED, NEAR-THREATENED	15	26	https://www.gbif.org/species/5845582	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22720330	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=997806	http://en.wikipedia.org/wiki/European_greenfinch	http://www.marinespecies.org/aphia.php?p=taxdetails&id=558540
EURING:16530	GBIF:2494686	2494686	S	SPECIES	Carduelis carduelis	Carduelis carduelis	European Goldfinch	European Goldfinch	(Linnaeus, 1758)	Aves	FALSE	TRUE	FALSE	Terrestrial 	Finch	FALSE	LEAST-CONCERN	12	21-25.5	https://www.gbif.org/species/2494686	https://apiv3.iucnredlist.org/api/v3/taxonredirect/103764950	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=179226	http://en.wikipedia.org/wiki/European_goldfinch	http://www.marinespecies.org/aphia.php?p=taxdetails&id=558536
EURING:16540	GBIF:2494621	2494621	G	GENUS	Carduelis	Carduelis	Eurasian Siskin	Goldfinches	Brisson, 1760	Aves	FALSE	TRUE	FALSE	Terrestrial 	Finch	FALSE	NOT-EVALUATED, DATA-DEFICIENT	12	20-23	https://www.gbif.org/species/2494621	NA	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=179225	http://en.wikipedia.org/wiki/Carduelis	http://www.marinespecies.org/aphia.php?p=taxdetails&id=232061
EURING:16600	GBIF:8104397	8104397	S	SPECIES	Carduelis cannabina	Linaria cannabina	Common Linnet	Common Linnet	(Linnaeus, 1758)	Aves	FALSE	FALSE	FALSE	Terrestrial 	Finch	FALSE	LEAST-CONCERN	13.5	21-25.5	https://www.gbif.org/species/8104397	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22720441	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=997851	NA	NA
EURING:16630	GBIF:5231630	5231630	S	SPECIES	Carduelis flammea	Acanthis flammea	Lesser Redpoll	Common Redpoll	(Linnaeus, 1758)	Aves	FALSE	TRUE	FALSE	Terrestrial 	Finch	FALSE	LEAST-CONCERN, NOT-EVALUATED	44544	20-25	https://www.gbif.org/species/5231630	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22725044	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=179241	http://en.wikipedia.org/wiki/Common_redpoll	NA
EURING:16660	GBIF:9629160	9629160	S	SPECIES	Loxia curvirostra	Loxia curvirostra	Common Crossbill	Red Crossbill	Linnaeus, 1758	Aves	FALSE	TRUE	FALSE	Terrestrial 	Finch	FALSE	LEAST-CONCERN, DATA-DEFICIENT, VULNERABLE	16.5	27-30.5	https://www.gbif.org/species/9629160	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22720646	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=179259	http://en.wikipedia.org/wiki/Red_crossbill	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1484470
EURING:17100	GBIF:2494543	2494543	S	SPECIES	Pyrrhula pyrrhula	Pyrrhula pyrrhula	Common Bullfinch	Eurasian Bullfinch	(Linnaeus, 1758)	Aves	FALSE	TRUE	FALSE	Terrestrial 	Finch	FALSE	LEAST-CONCERN, NEAR-THREATENED, ENDANGERED	14.5-16.5	22-26	https://www.gbif.org/species/2494543	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22720671	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=179180	http://en.wikipedia.org/wiki/Eurasian_bullfinch	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1461958
EURING:16389	GBIF:2494421	2494421	G	GENUS	Fringilla	Fringilla	unidentified finch	Bramblings	Linnaeus, 1758	Aves	FALSE	TRUE	FALSE	Terrestrial 	Finch	TRUE	NOT-EVALUATED			https://www.gbif.org/species/2494421	NA	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=179166	http://en.wikipedia.org/wiki/Fringilla	http://www.marinespecies.org/aphia.php?p=taxdetails&id=558557
EURING:18500	GBIF:2491719	2491719	S	SPECIES	Plectrophenax nivalis	Plectrophenax nivalis	Snow Bunting	Snow Bunting	(Linnaeus, 1758)	Aves	FALSE	FALSE	FALSE	Terrestrial 	Bunting	FALSE	NOT-EVALUATED, LEAST-CONCERN	16-17	32-38	https://www.gbif.org/species/2491719	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22721043	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=179532	http://en.wikipedia.org/wiki/Snow_bunting	http://www.marinespecies.org/aphia.php?p=taxdetails&id=383228
EURING:18570	GBIF:2491534	2491534	S	SPECIES	Emberiza citrinella	Emberiza citrinella	Yellowhammer	Yellowhammer	Linnaeus, 1758	Aves	FALSE	TRUE	FALSE	Terrestrial 	Bunting	FALSE	LEAST-CONCERN, NEAR-THREATENED, ENDANGERED, VULNERABLE	16-16.5	23-29.5	https://www.gbif.org/species/2491534	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22720878	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=179537	http://en.wikipedia.org/wiki/Yellowhammer	NA
EURING:18660	GBIF:2491482	2491482	S	SPECIES	Emberiza hortulana	Emberiza hortulana	Ortolan Bunting	Ortolan Bunting	Linnaeus, 1758	Aves	FALSE	TRUE	FALSE	Terrestrial 	Bunting	FALSE	LEAST-CONCERN, CRITICALLY-ENDANGERED, NOT-EVALUATED	16	26	https://www.gbif.org/species/2491482	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22720916	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=559883	http://en.wikipedia.org/wiki/Ortolan_bunting	NA
EURING:18730	GBIF:2491582	2491582	S	SPECIES	Emberiza rustica	Emberiza rustica	Rustic Bunting	Rustic Bunting	Pallas, 1776	Aves	FALSE	FALSE	FALSE	Terrestrial 	Bunting	FALSE	VULNERABLE, NEAR-THREATENED, NOT-EVALUATED, CRITICALLY-ENDANGERED	15	23	https://www.gbif.org/species/2491582	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22720960	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=179538	http://en.wikipedia.org/wiki/Rustic_bunting	NA
EURING:18740	GBIF:2491544	2491544	S	SPECIES	Emberiza pusilla	Emberiza pusilla	Little Bunting	Little Bunting	Pallas, 1776	Aves	FALSE	TRUE	FALSE	Terrestrial 	Bunting	FALSE	LEAST-CONCERN, VULNERABLE, NOT-EVALUATED	14	22	https://www.gbif.org/species/2491544	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22720954	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=179542	http://en.wikipedia.org/wiki/Little_bunting	NA
EURING:18770	GBIF:2491557	2491557	S	SPECIES	Emberiza schoeniclus	Emberiza schoeniclus	Reed Bunting	Common Reed Bunting	(Linnaeus, 1758)	Aves	FALSE	TRUE	FALSE	Terrestrial 	Bunting	FALSE	LEAST-CONCERN, NEAR-THREATENED, ENDANGERED	15-16.5	21-28	https://www.gbif.org/species/2491557	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22721012	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=179543	http://en.wikipedia.org/wiki/Common_reed_bunting	http://www.marinespecies.org/aphia.php?p=taxdetails&id=558549
EURING:18820	GBIF:7634625	7634625	S	SPECIES	Miliaria calandra	Emberiza calandra	Corn Bunting	Corn Bunting	Linnaeus, 1758	Aves	FALSE	FALSE	FALSE	Terrestrial 	Bunting	FALSE	NEAR-THREATENED, ENDANGERED, LEAST-CONCERN	18	26-32	https://www.gbif.org/species/7634625	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22721020	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=729218	http://en.wikipedia.org/wiki/Corn_bunting	NA
EURING:18819	GBIF:2491468	2491468	G	GENUS	Emberiza	Emberiza	unidentified bunting	Eurasian Buntings	Linnaeus, 1758	Aves	FALSE	TRUE	FALSE	Terrestrial 	Bunting	TRUE	NOT-EVALUATED			https://www.gbif.org/species/2491468	NA	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=179536	http://en.wikipedia.org/wiki/Bunting_%28bird%29	http://www.marinespecies.org/aphia.php?p=taxdetails&id=558548
GRM:19999	GBIF:729	729	O	ORDER	Passeriformes	Passeriformes	unidentified passerine	Perching Birds		Aves	FALSE	FALSE	FALSE	Terrestrial 	Passerine	TRUE				https://www.gbif.org/species/729	NA	NA	http://en.wikipedia.org/wiki/Passerine	http://www.marinespecies.org/aphia.php?p=taxdetails&id=159384
EURING:20800	GBIF:2498344	2498344	S	SPECIES	Cygnus atratus	Cygnus atratus	Black Swan	Black Swan	(Latham, 1790)	Aves	FALSE	TRUE	TRUE	Waterbird	Swan	FALSE	LEAST-CONCERN	1.1-1.4	160-200	https://www.gbif.org/species/2498344	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22679843	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=553906	http://en.wikipedia.org/wiki/Black_swan	http://www.marinespecies.org/aphia.php?p=taxdetails&id=225915
EURING:61000		**NONE**	UI	**NONE**	Cetacea/ Delphinoidea indet.	**NONE**	unidentified Whale or Dolhine	**NONE**		**NONE**	FALSE	FALSE	FALSE			FALSE								
EURING:61010	TSN:2688	**NONE**	UI	**NONE**	Cetacea indet.	**NONE**	unidentified whale sp.	**NONE**		**NONE**	FALSE	FALSE	FALSE	Cetacean	Whale	TRUE								
EURING:61020		**NONE**	UI	**NONE**	Cetacea magna indet.	**NONE**	unidentified large Whale	**NONE**		**NONE**	FALSE	FALSE	FALSE	Cetacean	Dolphin	TRUE								
EURING:61030		**NONE**	UI	**NONE**	Cetacea magna indet. non definitur pinna dorsalis	**NONE**	unidentified large Whale - indistinct dorsal fin	**NONE**		**NONE**	FALSE	FALSE	FALSE			FALSE								
EURING:61040		**NONE**	UI	**NONE**	Cetacea magna indet. Definitur pinna dorsalis	**NONE**	unidentified large Whale - distinct dorsal fin	**NONE**		**NONE**	FALSE	FALSE	FALSE			FALSE								
EURING:61050		**NONE**	UI	**NONE**	Cetacea mediocri medium indet	**NONE**	unidentified medium Whale	**NONE**		**NONE**	FALSE	FALSE	FALSE			FALSE								
EURING:61060		**NONE**	SG	**NONE**	Balaena borealis/ acutorostrata/ Hyperoodon	**NONE**	unidentified Sei/Minke/Bottlenose Whale	**NONE**		**NONE**	FALSE	FALSE	FALSE			FALSE								
EURING:61070		**NONE**	UI	**NONE**	Cetacea parva indet	**NONE**	unidentified small Whale	**NONE**		**NONE**	FALSE	FALSE	FALSE			FALSE								
EURING:62020		**NONE**	UI	**NONE**	Cetacea magna sine pinna dorsalis	**NONE**	large Whale – without dorsal fin	**NONE**		**NONE**	FALSE	FALSE	FALSE			FALSE								
EURING:63010		**NONE**	UI	**NONE**	Cetacea mediocri medium con magna pinna dorsalis	**NONE**	unidentified medium whale - large fin	**NONE**		**NONE**	FALSE	FALSE	FALSE			FALSE								
EURING:63030		**NONE**	SG	**NONE**	Globicephala/ Pseudorca indet.	**NONE**	unidentified Killerwhale	**NONE**		**NONE**	FALSE	FALSE	FALSE			FALSE								
EURING:63120		**NONE**	UI	**NONE**	Delphinidae scutulata indet.	**NONE**	unidentified patterned dolphin	**NONE**		**NONE**	FALSE	FALSE	FALSE			FALSE								
EURING:63130		**NONE**	UI	**NONE**	Delphinidae non scutulata indet.	**NONE**	unidentified unpatterned dolphin	**NONE**		**NONE**	FALSE	FALSE	FALSE			FALSE								
EURING:62260	APHIA:137087	2440728	S	SPECIES	Balaenoptera acutorostrata	Balaenoptera acutorostrata	Minke Whale	Common Minke Whale	Lacépède, 1804	Mammalia	TRUE	FALSE	FALSE	Cetacean	Whale	FALSE	LEAST-CONCERN, NOT-EVALUATED	10.67m		https://www.gbif.org/species/2440728	https://apiv3.iucnredlist.org/api/v3/taxonredirect/2474	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=180524	http://en.wikipedia.org/wiki/Common_minke_whale	http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087
EURING:62040	APHIA:159023 	2440339	S	SPECIES	Eubalaena glacialis	Eubalaena glacialis	Northern Right Whale 	North Atlantic Right Whale	(Müller, 1776)	Mammalia	TRUE	FALSE	FALSE	Cetacean	Whale	FALSE	CRITICALLY-ENDANGERED, NOT-EVALUATED	15.85m		https://www.gbif.org/species/2440339	https://apiv3.iucnredlist.org/api/v3/taxonredirect/41712	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=180537	http://en.wikipedia.org/wiki/North_Atlantic_right_whale	http://www.marinespecies.org/aphia.php?p=taxdetails&id=159023
