"KEY"	"KEY_ALT"	"SYSTEM"	"LEVEL"	"LAT_NAME"	"EN_NAME"	"DESC_LINK"	"BDY_LEN"	"BDY_SPAN"	"SRC_LINK"	"BIRD"	"MMAMMAL"	"REPTILE"	"LMAMMAL"	"FISH"	"GROUP1"	"GROUP2"	"GROUP3"	"AUTHOR"	"LOC_LINK"	"REST_LINK"	"MIG_LINK"	"IMG_SCHEMA"	"IMG_FOTO"	"IMG_AERIAL"	"MES_AERIAL"	"STS_LAW"
"EURING:9780"		"EURING"	"S"	"Eremophila alpestris"	"Horned Lark"	"${WEB.AVIBASE}/77AFF9B8 "	"18-20"	"31.12-35.56"	"https://animaldiversity.org/accounts/Eremophila_alpestris/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Lark"	"known"									
"GRM:9788"		"Custom"	"F"	"Syvioidea"	"unidentified lark"	"Larks E:9520 ..E:9799"				"t"	"f"	"f"	"f"		"Terrestrial "	"Lark"	"unknown"									
"EURING:9810"		"EURING"	"S"	"Riparia riparia"	"Sand Martin"	"${WEB.AVIBASE}/94A1C447 "	"12"	"26-29"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/sand-martin/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Martin"	"known"									
"EURING:9920"		"EURING"	"S"	"Hirundo rustica"	"Barn Swallow"	"${WEB.AVIBASE}/58C502EA "	"17-19"	"32-35"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/swallow/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Swallow"	"known"									
"EURING:9950"		"EURING"	"S"	"Hirundo daurica"	"Red-rumped Swallow"	"${WEB.AVIBASE}/3690F067 "	"16"	33	"https://app.bto.org/birdfacts/results/bob9950.htm"	"t"	"f"	"f"	"f"		"Terrestrial "	"Swallow"	"known"									
"EURING:10010"		"EURING"	"S"	"Delichon urbica"	"House Martin"	"${WEB.AVIBASE}/E4BB82F5 "	"12"	"26-29"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/house-martin/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Martin"	"known"									
"EURING:10019"	"GBIF:5248"	"Custom"	"F"	"Hirundinidae"	"unidentified swallow/martin"					"t"	"f"	"f"	"f"		"Terrestrial "	"Martin"	"unknown"									
"EURING:10020"		"EURING"	"S"	"Anthus richardi"	"Richard's Pipit"	"${WEB.AVIBASE}/41ECD10E "	"18"	31	"https://app.bto.org/birdfacts/results/bob10020.htm"	"t"	"f"	"f"	"f"		"Terrestrial "	"Pipit"	"known"									
"EURING:10050"		"EURING"	"S"	"Anthus campestris"	"Tawny Pipit"	"${WEB.AVIBASE}/250CDA58 "	"16"	26	"https://app.bto.org/birdfacts/results/bob10050.htm"	"t"	"f"	"f"	"f"		"Terrestrial "	"Pipit"	"known"									
"EURING:10080"		"EURING"	"S"	"Anthus hodgsoni"	"Olive-backed Pipit"	"${WEB.AVIBASE}/25F7AF65 "	"14"	26	"https://app.bto.org/birdfacts/results/bob10080.htm"	"t"	"f"	"f"	"f"		"Terrestrial "	"Pipit"	"known"									
"EURING:10090"		"EURING"	"S"	"Anthus trivialis"	"Tree Pipit"	"${WEB.AVIBASE}/365F5E97 "	"15"	"25-27"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/tree-pipit/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Pipit"	"known"									
"EURING:10100"		"EURING"	"S"	"Anthus gustavi"	"Pechora Pipit"	"${WEB.AVIBASE}/9DC4CC54 "	"14"	24	"https://app.bto.org/birdfacts/results/bob10100.htm"	"t"	"f"	"f"	"f"		"Terrestrial "	"Pipit"	"known"									
"EURING:10110"		"EURING"	"S"	"Anthus pratensis"	"Meadow Pipit"	"${WEB.AVIBASE}/14873249 "	"14.5"	"22-25"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/meadow-pipit/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Pipit"	"known"									
"EURING:10142"	"GBIF:2490275"	"EURING"	"S"	"Anthus petrosus"	"Rock Pipit"	"${WEB.AVIBASE}/E1CBB1C2 "	"16.5"	"23-28"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/rock-pipit/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Pipit"	"known"									
"EURING:10144"	"GBIF:6174988"	"Custom"	"S"	"Anthus rubescens"	"Buff-bellied Pipit"	"${WEB.AVIBASE}/8F268682 "	"16"	24	"https://app.bto.org/birdfacts/results/bob10144.htm"	"t"	"f"	"f"	"f"		"Terrestrial "	"Pipit"	"known"									
"EURING:10120"		"EURING"	"S"	"Anthus cervinus"	"Read-throated Pipit"	"${WEB.AVIBASE}/319D044A "	"15"	26	"https://app.bto.org/birdfacts/results/bob10120.htm"	"t"	"f"	"f"	"f"		"Terrestrial "	"Pipit"	"known"									
"EURING:10140"		"EURING"	"S"	"Anthus spinoletta"	"Water Pipit"	"${WEB.AVIBASE}/0A3FA185 "	"17"	"22.5-28"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/water-pipit/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Pipit"	"known"									
"EURING:10159"	"GBIF:2490241"	"EURING"	"G"	"Anthus"	"unidentified pipit"					"t"	"f"	"f"	"f"		"Terrestrial "	"Pipit"	"unknown"									
"EURING:10170"		"EURING"	"S"	"Motacilla flava"	"Yellow Wagtail"	"${WEB.AVIBASE}/5983D677 "	"17"	"23-27"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/yellow-wagtail/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Wagtail"	"known"									
"EURING:10180"		"EURING"	"S"	"Motacilla citreola"	"Citrine Wagtail"	"${WEB.AVIBASE}/5B0295C1 "	"17"	26	"https://app.bto.org/birdfacts/results/bob10180.htm"	"t"	"f"	"f"	"f"		"Terrestrial "	"Wagtail"	"known"									
"EURING:10190"		"EURING"	"S"	"Motacilla cinerea"	"Grey Wagtail"	"${WEB.AVIBASE}/AE073221 "	"18-19"	"25-27"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/grey-wagtail/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Wagtail"	"known"									
"EURING:10200"		"EURING"	"S"	"Motacilla alba"	"Pied Wagtail"	"${WEB.AVIBASE}/34B07766 "	"18"	"25-30"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/pied-wagtail/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Wagtail"	"known"									
"EURING:10200"		"EURING"	"S"	"Motacilla alba"	"White Wagtail"	"${WEB.AVIBASE}/80A3185D "	"18"	"25-30"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/pied-wagtail/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Wagtail"	"known"									
"EURING:10239"	"GBIF:2490295"	"EURING"	"G"	"Motacilla"	"unidentified wagtail"					"t"	"f"	"f"	"f"		"Terrestrial "	"Wagtail"	"unknown"									
"EURING:10660"		"EURING"	"S"	"Troglodytes troglodytes"	"Winter Wren"	"${WEB.AVIBASE}/C757BD95 "	"44478"	"13-17"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/wren/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Wren"	"known"									
"EURING:10840"		"EURING"	"S"	"Prunella modularis"	" Dunnock (Hedge Accentor)"	"${WEB.AVIBASE}/26530C86 "	"14"	"19-21"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/dunnock/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Dunnock"	"known"									
"EURING:10990"		"EURING"	"S"	"Erithacus rubecula"	"European Robin"	"${WEB.AVIBASE}/E68C3C70 "	"14"	"20-22"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/robin/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Robin"	"known"									
"EURING:11030"		"EURING"	"S"	"Luscinia luscinia"	"Thrush Nightingale"	"${WEB.AVIBASE}/6EC66752 "	"16"	26	"https://app.bto.org/birdfacts/results/bob11030.htm"	"t"	"f"	"f"	"f"		"Terrestrial "	"Nightingale"	"known"									
"EURING:11040"		"EURING"	"S"	"Luscinia megarhynchos"	"Common Nightingale"	"${WEB.AVIBASE}/7C7F0DEE "	"15-17"	"23-26"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/nightingale/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Nightingale"	"known"									
"EURING:11060"		"EURING"	"S"	"Luscinia svecica"	"Bluethroat"	"${WEB.AVIBASE}/AFD6FD81 "	"14"	"20-22.5"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/bluethroat/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Bluethroat"	"known"									
"EURING:11210"		"EURING"	"S"	"Phoenicurus ochruros"	"Black Redstart"	"${WEB.AVIBASE}/612B5C24 "	"14.5"	"23-26"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/black-redstart/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Redstart"	"known"									
"EURING:11220"		"EURING"	"S"	"Phoenicurus phoenicurus"	"Common Redstart"	"${WEB.AVIBASE}/06DD9D95 "	"14"	"20-24"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/redstart/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Redstart"	"known"									
"EURING:17550"		"EURING"	"S"	"Setophaga ruticilla"	"American Redstart"	"${WEB.AVIBASE}/BED38F50 "	"11 14"	19.7	"https://animaldiversity.org/accounts/Setophaga_ruticilla/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Redstart"	"known"									
"EURING:11370"		"EURING"	"S"	"Saxicola rubetra"	"Whinchat"	"${WEB.AVIBASE}/A0EDAEA2 "	"12.5"	"21-24"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/whinchat/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Whinchat"	"known"									
"EURING:11390"		"EURING"	"S"	"Saxicola torquata"	"Stonechat"	"${WEB.AVIBASE}/0EA8F8B9 "	"12.5"	"18-21"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/stonechat/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Stonechat"	"known"									
"EURING:11460"		"EURING"	"S"	"Oenanthe oenanthe"	"Northern Wheatear"	"${WEB.AVIBASE}/DF526047 "	"14.5-15.5"	"26-32"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/wheatear/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Wheatear"	"known"									
"EURING:11860"		"EURING"	"S"	"Turdus torquatus"	"Ring Ouzel"	"${WEB.AVIBASE}/CE71B4FF "	"23-24"	"38-42"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/ring-ouzel/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Thrush"	"known"									
"EURING:11870"		"EURING"	"S"	"Turdus merula"	"Common Blackbird"	"${WEB.AVIBASE}/9E3252A7 "	"24-25"	"34-38.5"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/blackbird/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Thrush"	"known"									
"EURING:11980"		"EURING"	"S"	"Turdus pilaris"	"Fieldfare"	"${WEB.AVIBASE}/D120D5A0 "	"25"	"39-42"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/fieldfare/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Thrush"	"known"									
"EURING:12000"		"EURING"	"S"	"Turdus philomelos"	"Song Thrush"	"${WEB.AVIBASE}/D929EB21 "	"23"	"33-36"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/song-thrush/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Thrush"	"known"									
"EURING:12010"		"EURING"	"S"	"Turdus iliacus"	"Redwing"	"${WEB.AVIBASE}/A8A85BCF "	"21"	"33-35"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/redwing/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Thrush"	"known"									
"EURING:12020"		"EURING"	"S"	"Turdus viscivorus"	"Mistle Thrush"	"${WEB.AVIBASE}/A95B43F1 "	"27"	"42-48"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/mistle-thrush/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Thrush"	"known"									
"EURING:12069"	"GBIF:2490714"	"EURING"	"G"	"Turdus"	"unidentified thrush"					"t"	"f"	"f"	"f"		"Terrestrial "	"Thrush"	"unknown"									
"EURING:12360"		"EURING"	"S"	"Locustella naevia"	"Common Grasshopper Warbler"	"${WEB.AVIBASE}/BC0E4C9F "	"12.5-13.5"	"15-19"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/grasshopper-warbler/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Warbler"	"known"									
"EURING:12430"		"EURING"	"S"	"Acrocephalus schoenobaenus"	"Sedge Warbler"	"${WEB.AVIBASE}/FED5AED5 "	"13"	"17-21"	"https://www.birdid.no/bird/eBook.php?specieID=1700"	"t"	"f"	"f"	"f"		"Terrestrial "	"Warbler"	"known"									
"EURING:12510"		"EURING"	"S"	"Acrocephalus scirpaceus"	"Eurasian Reed Warbler"	"${WEB.AVIBASE}/4B3E6D25 "	"13"	"17-21"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/reed-warbler/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Warbler"	"known"									
"EURING:12590"		"EURING"	"S"	"Hippolais icterina"	"Icterine Warbler"	"${WEB.AVIBASE}/869C978C "	"14"	22	"https://app.bto.org/birdfacts/results/bob12590.htm"	"t"	"f"	"f"	"f"		"Terrestrial "	"Warbler"	"known"									
"EURING:12730"		"EURING"	"S"	"Sylvia nisoria"	"Barred Warbler"	"${WEB.AVIBASE}/1EA60B94 "	"16"	25	"https://app.bto.org/birdfacts/results/bob12730.htm"	"t"	"f"	"f"	"f"		"Terrestrial "	"Warbler"	"known"									
"EURING:12740"		"EURING"	"S"	"Sylvia curruca"	"Lesser Whitethroat"	"${WEB.AVIBASE}/A99F93BC "	"13"	18	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/lesser-whitethroat/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Whitethroat"	"known"									
"EURING:12750"		"EURING"	"S"	"Sylvia communis"	"Common Whitethroat"	"${WEB.AVIBASE}/14AFBA82 "	"14"	"18.5-23"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/whitethroat/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Whitethroat"	"known"									
"EURING:12760"		"EURING"	"S"	"Sylvia borin"	"Garden Warbler"	"${WEB.AVIBASE}/A6A4FC63 "	"14"	"20-24.5"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/garden-warbler/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Warbler"	"known"									
"EURING:12770"		"EURING"	"S"	"Sylvia atricapilla"	"Blackcap"	"${WEB.AVIBASE}/61F9065B "	"13"	"20-23"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/blackcap/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Blackcap"	"known"									
"EURING:13110"		"EURING"	"S"	"Phylloscopus collybita"	"Common Chiffchaff"	"${WEB.AVIBASE}/458C8CBE "	"10  11 "	"15-21"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/chiffchaff/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Chiffchaff"	"known"									
"GRM:13128"		"EURING GROUP"	"SG"	"Phylloscopus collybita/ trochilus"	"Chiffchaff/Willow Warbler"		"?"			"t"	"f"	"f"	"f"		"Terrestrial "	"Warbler"	"known"									
"EURING:13120"		"EURING"	"S"	"Phylloscopus trochilus"	"Willow Warbler"	"${WEB.AVIBASE}/88F4B969 "	"10.5-11.5"	"16-22"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/willow-warbler/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Warbler"	"known"									
"EURING:13129"	"GBIF:2493047"	"EURING"	"G"	"Phylloscopus"	"unidentified Warbler"					"t"	"f"	"f"	"f"		"Terrestrial "	"Warbler"	"unknown"									
"EURING:13140"		"EURING"	"S"	"Regulus regulus"	"Goldcrest"	"${WEB.AVIBASE}/A7CC62D6 "	"9"	14	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/goldcrest/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Goldcrest"	"known"									
"EURING:13350"		"EURING"	"S"	"Muscicapa striata"	"Spotted Flycatcher"	"${WEB.AVIBASE}/B142856F "	"14"	"23-25"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/spotted-flycatcher/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Flycatcher"	"known"									
"EURING:13490"		"EURING"	"S"	"Ficedula hypoleuca"	"Pied Flycatcher"	"${WEB.AVIBASE}/6E352E18 "	"13"	"21-24"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/pied-flycatcher/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Flycatcher"	"known"									
"EURING:14370"		"EURING"	"S"	"Aegithalos caudatus"	"Long-tailed Tit"	"${WEB.AVIBASE}/547163C2 "	"14"	"16-19"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/long-tailed-tit/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Tit"	"known"									
"EURING:14620"		"EURING"	"S"	"Parus caeruleus"	"Blue Tit"	"${WEB.AVIBASE}/9BE53D34 "	"12"	18	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/blue-tit/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Tit"	"known"									
"EURING:14640"		"EURING"	"S"	"Parus major"	"Great Tit"	"${WEB.AVIBASE}/7296BC77 "	"14"	24	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/great-tit/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Tit"	"known"									
"EURING:14610"		"EURING"	"S"	"Parus ater"	"Coal Tit"	"${WEB.AVIBASE}/A4EBA919 "	"11.5"	"17-21"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/coal-tit/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Tit"	"known"									
"EURING:15150"		"EURING"	"S"	"Lanius collurio"	"Red-backed Shrike"	"${WEB.AVIBASE}/F2CEFD1A "	"17"	"24-27"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/red-backed-shrike/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Shrike"	"known"									
"EURING:15190"		"EURING"	"S"	"Lanius minor"	"Lesser Grey Shrike"	"${WEB.AVIBASE}/8852337B "	"20"	34	"https://app.bto.org/birdfacts/results/bob15190.htm"	"t"	"f"	"f"	"f"		"Terrestrial "	"Shrike"	"known"									
"EURING:15200"		"EURING"	"S"	"Lanius excubitor"	"Great Grey Shrike"	"${WEB.AVIBASE}/61C2E0E1 "	"24"	32	"https://app.bto.org/birdfacts/results/bob15200.htm"	"t"	"f"	"f"	"f"		"Terrestrial "	"Shrike"	"known"									
"EURING:15230"		"EURING"	"S"	"Lanius senator"	"Woodchat Shrike"	"${WEB.AVIBASE}/7E70D490 "	"18"	27	"https://app.bto.org/birdfacts/results/bob15230.htm"	"t"	"f"	"f"	"f"		"Terrestrial "	"Shrike"	"known"									
"EURING:15249"	"GBIF:2483315"	"EURING"	"G"	"Lanius"	"unidentified shrike"					"t"	"f"	"f"	"f"		"Terrestrial "	"Shrike"	"unknown"									
"EURING:15490"		"EURING"	"S"	"Pica pica"	"Eurasian Magpie"	"${WEB.AVIBASE}/FBBBA943 "	"44-46"	"52-60"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/magpie/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Corvid"	"known"									
"EURING:15590"		"EURING"	"S"	"Pyrrhocorax pyrrhocorax"	"Red-billed Chough"	"${WEB.AVIBASE}/18D2C42A "	"39-40"	"73-90"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/chough/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Corvid"	"known"									
"EURING:15600"		"EURING"	"S"	"Corvus monedula"	"Eurasian Jackdaw"	"${WEB.AVIBASE}/D4C32F8E "	"34"	70	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/jackdaw/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Corvid"	"known"									
"EURING:15630"		"EURING"	"S"	"Corvus frugilegus"	"Rook"	"${WEB.AVIBASE}/1078FFEA "	"44-46"	"81-99"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/rook/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Corvid"	"known"									
"EURING:15671"		"EURING"	"S"	"Corvus corone"	"Carrion Crow"	"${WEB.AVIBASE}/26FB62DA "	"45-47"	"93-104"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/carrion-crow/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Corvid"	"known"									
"EURING:15673"		"EURING"	"S"	"Corvus corone cornix"	"Hooded Crow"	"${WEB.AVIBASE}/F13D8350 "	"45-47"	"93-104"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/hooded-crow/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Corvid"	"known"									
"EURING:15720"		"EURING"	"S"	"Corvus corax"	"Common Raven"	"${WEB.AVIBASE}/B9B272F4 "	"60-68"	"120-150"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/raven/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Corvid"	"known"									
"EURING:15749"	"GBIF:2482468"	"EURING"	"G"	"Corvus"	"unidentified corvid sp."					"t"	"f"	"f"	"f"		"Terrestrial "	"Corvid"	"unknown"									
"EURING:15820"		"EURING"	"S"	"Sturnus vulgaris"	"Common Starling"	"${WEB.AVIBASE}/94A44032 "	"21"	"37-42"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/starling/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Starling"	"known"									
"EURING:15840"		"EURING"	"S"	"Sturnus roseus"	"Rosy Starling"	"${WEB.AVIBASE}/24208346 "	"22"	38	"https://app.bto.org/birdfacts/results/bob15840.htm"	"t"	"f"	"f"	"f"		"Terrestrial "	"Starling"	"known"									
"EURING:16360"		"EURING"	"S"	"Fringilla coelebs"	"Chaffinch"	"${WEB.AVIBASE}/37F52281 "	"14.5"	"24.5-28.5"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/chaffinch/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Finch"	"known"									
"EURING:16380"		"EURING"	"S"	"Fringilla montifringilla"	"Brambling"	"${WEB.AVIBASE}/E16B2C03 "	"14"	"25-26"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/brambling/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Finch"	"known"									
"EURING:16400"		"EURING"	"S"	"Serinus serinus"	"European Serin"	"${WEB.AVIBASE}/C3227709 "	"11   12"	"18-20"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/serin/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Finch"	"known"									
"EURING:16490"		"EURING"	"S"	"Carduelis chloris"	"European Greenfinch"	"${WEB.AVIBASE}/65BD2033 "	"15"	26	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/greenfinch/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Finch"	"known"									
"EURING:16530"		"EURING"	"S"	"Carduelis carduelis"	"European Goldfinch"	"${WEB.AVIBASE}/1B235E00 "	"12"	"21-25.5"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/goldfinch/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Finch"	"known"									
"EURING:16540"		"EURING"	"G"	"Carduelis"	"Eurasian Siskin"	"${WEB.AVIBASE}/9820CECA "	"12"	"20-23"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/siskin/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Finch"	"known"									
"EURING:16600"		"EURING"	"S"	"Carduelis cannabina"	"Common Linnet"	"${WEB.AVIBASE}/32635892 "	"13.5"	"21-25.5"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/linnet/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Finch"	"known"									
"EURING:16630"		"EURING"	"S"	"Carduelis flammea"	"Lesser Redpoll"	"${WEB.AVIBASE}/D41F1614 "	"44544"	"20-25"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/common-redpoll/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Finch"	"known"									
"EURING:16660"		"EURING"	"S"	"Loxia curvirostra"	"Common Crossbill"	"${WEB.AVIBASE}/135564AA "	"16.5"	"27-30.5"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/crossbill/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Finch"	"known"									
"EURING:17100"		"EURING"	"S"	"Pyrrhula pyrrhula"	"Common Bullfinch"	"${WEB.AVIBASE}/24764DC7 "	"14.5-16.5"	"22-26"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/bullfinch/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Finch"	"known"									
"EURING:16389"	"GBIF:2494421"	"EURING"	"G"	"Fringilla"	"unidentified finch"					"t"	"f"	"f"	"f"		"Terrestrial "	"Finch"	"unknown"									
"EURING:18500"		"EURING"	"S"	"Plectrophenax nivalis"	"Snow Bunting"	"${WEB.AVIBASE}/9BEBC025 "	"16-17"	"32-38"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/snow-bunting/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Bunting"	"known"									
"EURING:18570"		"EURING"	"S"	"Emberiza citrinella"	"Yellowhammer"	"${WEB.AVIBASE}/56FB47C0 "	"16-16.5"	"23-29.5"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/yellowhammer/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Bunting"	"known"									
"EURING:18660"		"EURING"	"S"	"Emberiza hortulana"	"Ortolan Bunting"	"${WEB.AVIBASE}/47210561 "	"16"	26	"https://app.bto.org/birdfacts/results/bob18660.htm"	"t"	"f"	"f"	"f"		"Terrestrial "	"Bunting"	"known"									
"EURING:18730"		"EURING"	"S"	"Emberiza rustica"	"Rustic Bunting"	"${WEB.AVIBASE}/DA9746CE "	"15"	23	"https://app.bto.org/birdfacts/results/bob18730.htm"	"t"	"f"	"f"	"f"		"Terrestrial "	"Bunting"	"known"									
"EURING:18740"		"EURING"	"S"	"Emberiza pusilla"	"Little Bunting"	"${WEB.AVIBASE}/1866F80E "	"14"	22	"https://app.bto.org/birdfacts/results/bob18740.htm"	"t"	"f"	"f"	"f"		"Terrestrial "	"Bunting"	"known"									
